report_date,smi,pos,neg
19951229,-0.14484314108417018,1.0,1.0041076567609202
19960105,-0.5654421983878546,1.0,0.9798479112555659
19960112,-0.5287635196150613,1.0,0.9961621877224234
19960119,-0.5269634514394657,1.0,1.0121019187445357
19960126,-0.4333733343451081,1.0,1.0352545228878574
19960202,-0.11581108369253434,1.0,1.0686807642759968
19960209,-0.3832813523956813,1.0,1.055020408515086
19960216,-1.0371809634665383,1.0,1.0590583340756483
19960223,-1.8652858499720053,1.0,1.0354211868526941
19960301,-0.1003778381600542,1.0,1.0179544779566927
19960308,0.11464487683651647,1.0125177474348854,1.0179544779566927
19960315,0.1038448203073452,1.0270244593528017,1.0179544779566927
19960322,0.012277462040966913,1.0189423835832674,1.0179544779566927
19960329,0.06953477187010937,1.0169534175217048,1.0179544779566927
19960405,-0.08782281204782327,1.0169534175217048,1.0179544779566927
19960412,-0.876655321115727,1.0169534175217048,1.0313201921316784
19960419,-1.2039425937679926,1.0169534175217048,1.044733917445042
19960426,-1.2030132386988095,1.0169534175217048,1.0258204115108545
19960503,-1.470425164091184,1.0169534175217048,1.042543607104634
19960510,-2.194060382041892,1.0169534175217048,1.0694348743347417
19960517,-1.7346454054108584,1.0169534175217048,1.0847831495542888
19960524,-1.4303939211276642,1.0169534175217048,1.0674684161268682
19960531,-1.3527517040494883,1.0169534175217048,1.0741528612180313
19960607,-1.3493094906566498,1.0169534175217048,1.0622516507802657
19960614,-0.8157937532005519,1.0169534175217048,1.0638311106391134
19960621,-0.7259245672986693,1.0169534175217048,1.069877383120951
19960628,-0.4713648421103842,1.0169534175217048,1.0410177875122706
19960705,-0.3410663819535207,1.0169534175217048,1.0232040705588064
19960712,-0.4731180112363727,1.0169534175217048,1.0113915620810625
19960719,-0.4534130621057381,1.0169534175217048,1.0069104922877508
19960726,-0.5742655482943666,1.0169534175217048,1.0490141481211943
19960802,-0.2234759203018869,1.0169534175217048,1.0483965837652929
19960809,-0.3701474910001807,1.0169534175217048,1.0533211596902934
19960816,-0.09913254579543927,1.0169534175217048,1.0562030343170776
19960823,-0.08361611412965042,1.0169534175217048,1.0323880122979607
19960830,0.2108049719574032,1.0353119233989172,1.0323880122979607
19960906,0.6200562335575062,1.0745655824411235,1.0323880122979607
19960913,0.9606507579685856,1.0848133058054188,1.0323880122979607
19960920,1.1357247675697157,1.0834869118657502,1.0323880122979607
19960927,1.5837284579347932,1.1075981154182732,1.0323880122979607
19961004,1.5277090531118285,1.1063348463268778,1.0323880122979607
19961011,0.6998007391263161,1.1223774348679902,1.0323880122979607
19961018,1.4556834078145104,1.1067453994260679,1.0323880122979607
19961025,0.6190349675846547,1.1112455783544009,1.0323880122979607
19961101,0.21404758345398325,1.1539572278905574,1.0323880122979607
19961108,0.20967900177198492,1.1646943385703545,1.0323880122979607
19961115,0.15943612823926134,1.1822368899095457,1.0323880122979607
19961122,-0.3147195983749849,1.1822368899095457,1.0431844501797154
19961129,-0.15176910461507245,1.1822368899095457,1.019179379584295
19961206,-0.2754793792217447,1.1822368899095457,1.0040763960597958
19961213,-1.036472051567901,1.1822368899095457,1.0319535987835053
19961220,-0.8095999171158116,1.1822368899095457,1.03881608406017
19961227,-0.19305183968565376,1.1822368899095457,1.0262700257100552
19970103,-0.5897128860836283,1.1822368899095457,1.042006409246422
19970110,-0.31209371746751197,1.1822368899095457,1.0648770203432343
19970117,0.3584062453780671,1.1736310499111906,1.0648770203432343
19970124,0.35485563284471433,1.1974533179684848,1.0648770203432343
19970131,0.3299418487470578,1.2026321255359693,1.0648770203432343
19970207,-0.4852468056476802,1.2026321255359693,1.0903943389867095
19970214,-0.5926050231860627,1.2026321255359693,1.0928220592618594
19970221,-1.070378978055305,1.2026321255359693,1.0778970614980317
19970228,-1.0502560647587909,1.2026321255359693,1.0971836304782001
19970307,-1.2222194323719853,1.2026321255359693,1.0811001066948773
19970314,-1.055663173783253,1.2026321255359693,1.0687375794364253
19970321,-1.413174478067999,1.2026321255359693,1.0319635449130768
19970328,-1.4235393999786476,1.2026321255359693,1.0319635449130768
19970404,-1.3750618242624442,1.2026321255359693,1.0043909612968374
19970411,-1.8170223076791363,1.2026321255359693,1.0434555295273389
19970418,-1.8415852899060337,1.2026321255359693,1.0421347251604043
19970425,-1.0703314434114362,1.2026321255359693,1.1069472840932923
19970502,-1.1185710130348314,1.2026321255359693,1.1230279661534226
19970509,-0.9908199455291806,1.2026321255359693,1.1297951237320787
19970516,-0.18286811770135114,1.2026321255359693,1.1533237679045991
19970523,0.017078226156297727,1.2016807821215287,1.1533237679045991
19970530,0.04080390039921456,1.2154643568590966,1.1533237679045991
19970606,0.2878309753635002,1.2654139901710613,1.1533237679045991
19970613,-0.3629500639188298,1.2654139901710613,1.1603345694460319
19970620,0.494928292923761,1.249362193503359,1.1603345694460319
19970627,0.3524081326379153,1.28442265673299,1.1603345694460319
19970704,0.5864625649349189,1.28442265673299,1.1603345694460319
19970711,-0.061145237935756665,1.28442265673299,1.1585877575599475
19970718,1.1488564512634585,1.3173857024644307,1.1585877575599475
19970725,1.3888106518592247,1.3291031468520287,1.1585877575599475
19970801,1.6086507485320225,1.3100184796563297,1.1585877575599475
19970808,1.1289045674165914,1.2640891358154365,1.1585877575599475
19970815,0.994346140107468,1.2959856743075657,1.1585877575599475
19970822,1.574175166957875,1.2622087020101276,1.1585877575599475
19970829,0.9302337446398868,1.306734850916257,1.1585877575599475
19970905,0.6485627930591664,1.29950527573571,1.1585877575599475
19970912,0.034370397903540566,1.3369189734188553,1.1585877575599475
19970919,-0.4616312842385874,1.3369189734188553,1.1521396672106259
19970926,-0.6898693463038711,1.3369189734188553,1.1762863783802981
19971003,-0.5817239222142878,1.3369189734188553,1.1786631964386811
19971010,-0.3869449011290168,1.3369189734188553,1.1508476232627265
19971017,-0.26609947153886804,1.3369189734188553,1.1477760170117148
19971024,-0.7355676556541059,1.3369189734188553,1.114840998914404
19971031,-1.6997916941153133,1.3369189734188553,1.1305527888131386
19971107,-1.0471930154263671,1.3369189734188553,1.1315766331852422
19971114,-1.034566597141977,1.3369189734188553,1.1739216872742655
19971121,-0.8331573151028007,1.3369189734188553,1.188158567218524
19971128,-0.28779083152391904,1.3369189734188553,1.223465000357194
19971205,-0.07665661609836194,1.3369189734188553,1.1856588714329437
19971212,0.35419542139940674,1.3276499276365443,1.1856588714329437
19971219,1.9204329452653381,1.3368628275625587,1.1856588714329437
19971226,1.6277459170083093,1.3948364496061625,1.1856588714329437
19980102,0.8194518571920464,1.3271002809331105,1.1856588714329437
19980109,0.8158608272568482,1.3754812508920387,1.1856588714329437
19980116,1.7776813260148756,1.3689579784477868,1.1856588714329437
19980123,0.8891508424507611,1.401395303809464,1.1856588714329437
19980130,1.2138934768028544,1.4473993942047623,1.1856588714329437
19980206,1.2012020628933588,1.4583071479676848,1.1856588714329437
19980213,1.8177040985535942,1.4841111709699908,1.1856588714329437
19980220,1.4239102988849959,1.505823018935195,1.1856588714329437
19980227,1.7907396514154388,1.5149353551031508,1.1856588714329437
19980306,1.3251607149791929,1.533475866559145,1.1856588714329437
19980313,1.0347808413451882,1.5773157740289403,1.1856588714329437
19980320,1.6555702671275652,1.571977369075841,1.1856588714329437
19980327,1.648589983534809,1.6110960073479332,1.1856588714329437
19980403,0.8072808323447509,1.592426392952843,1.1856588714329437
19980410,-0.1318189958916577,1.592426392952843,1.1856588714329437
19980417,0.5675702589009626,1.5714063030332328,1.1856588714329437
19980424,0.7459285278079485,1.5899868467736888,1.1856588714329437
19980501,1.3532697541998175,1.57174669779982,1.1856588714329437
19980508,1.9621572391430997,1.5725834833395678,1.1856588714329437
19980515,2.1066892204467567,1.575051425180339,1.1856588714329437
19980522,2.1619702128858056,1.5474075096283875,1.1856588714329437
19980529,2.0343136033117784,1.5800914823605205,1.1856588714329437
19980605,2.210408459890707,1.5587844918891884,1.1856588714329437
19980612,2.636013856196081,1.5613521909419366,1.1856588714329437
19980619,2.6174115126582462,1.6075266321614554,1.1856588714329437
19980626,2.5980621490834532,1.6417568010186452,1.1856588714329437
19980703,2.3568906996135173,1.6417568010186452,1.1856588714329437
19980710,1.5040918953243352,1.6733700559438989,1.1856588714329437
19980717,1.1930373182388307,1.6085785901124352,1.1856588714329437
19980724,0.8129359082742726,1.5801943915929484,1.1856588714329437
19980731,-0.6062079692688443,1.5801943915929484,1.1526282926014715
19980807,-0.5157689036009718,1.5801943915929484,1.1243799835300683
19980814,-0.2911933781549012,1.5801943915929484,1.143942227380147
19980821,1.2554380777736251,1.5011291721495583,1.143942227380147
19980828,1.710145101904863,1.423306161411374,1.143942227380147
19980904,2.2661285309923245,1.504899687520301,1.143942227380147
19980911,1.6734222494624804,1.5213497372976579,1.143942227380147
19980918,1.7629167330264095,1.558127318150644,1.143942227380147
19980925,1.996027568421724,1.4952652900529124,1.143942227380147
19981002,2.5429858949489903,1.4681071778762598,1.143942227380147
19981009,2.2337226886830135,1.575531878438196,1.143942227380147
19981016,2.490037694172912,1.5967841534165608,1.143942227380147
19981023,2.0953698779291883,1.6385430095144005,1.143942227380147
19981030,1.8533198586388888,1.7016883147780228,1.143942227380147
19981106,1.2394755716313588,1.6788849384090458,1.143942227380147
19981113,0.983739401803616,1.7353042521009046,1.143942227380147
19981120,0.6413257829140993,1.7354234974972673,1.143942227380147
19981127,0.21159854264901054,1.71273246873846,1.143942227380147
19981204,-0.03237254689919267,1.71273246873846,1.1339487204272707
19981211,-0.6536376775124684,1.71273246873846,1.1549175936213065
19981218,0.2360054368352957,1.7667369045828814,1.1549175936213065
19981225,0.2517771852601016,1.7667369045828814,1.1549175936213065
19990101,0.8844810623603205,1.7667369045828814,1.1549175936213065
19990108,1.1403540462987931,1.7226340103276148,1.1549175936213065
19990115,1.3730999145816316,1.7097758027392758,1.1549175936213065
19990122,1.4335212403605766,1.7857619138450989,1.1549175936213065
19990129,0.9488420111221753,1.7296062431104124,1.1549175936213065
19990205,-0.09286510946226834,1.7296062431104124,1.1462794559506686
19990212,-1.2218833979361612,1.7296062431104124,1.1854258967427391
19990219,-1.2258000787869092,1.7296062431104124,1.1845745169601505
19990226,-1.1108853524276492,1.7296062431104124,1.2201022978357974
19990305,-0.4398633418724679,1.7296062431104124,1.2383923010224807
19990312,-1.043614297317771,1.7296062431104124,1.2428883456159883
19990319,-1.0423592248781848,1.7296062431104124,1.2271141798984566
19990326,-1.204125459710366,1.7296062431104124,1.2637706714118453
19990402,-0.9988864673476184,1.7296062431104124,1.2637706714118453
19990409,-1.2558219960977162,1.7296062431104124,1.236261760865136
19990416,-1.0824288452430306,1.7296062431104124,1.2717374833658661
19990423,-0.5817871659081191,1.7296062431104124,1.2514268723503013
19990430,-0.023182890854790642,1.7296062431104124,1.2606308327244944
19990507,-0.3286170448184442,1.7296062431104124,1.253882520289769
19990514,-1.7304157162507394,1.7296062431104124,1.2468435982376729
19990521,-1.4613729327296938,1.7296062431104124,1.2201781415707118
19990528,-1.7564800262291675,1.7296062431104124,1.2508082409666235
19990604,-3.1619822176082826,1.7296062431104124,1.2186748948267265
19990611,-3.3393847099421925,1.7296062431104124,1.2650237588191606
19990618,-2.5314691699861407,1.7296062431104124,1.2390891818666885
19990625,-2.509975145775603,1.7296062431104124,1.3106001918464674
19990702,-2.5079453926577497,1.7296062431104124,1.3180235585893467
19990709,-2.430773150816972,1.7296062431104124,1.3325818539658534
19990716,-1.5034325893697171,1.7296062431104124,1.2744988689843588
19990723,-2.8271929393065323,1.7296062431104124,1.2479934071278325
19990730,-2.3393679212850897,1.7296062431104124,1.2212907395413808
19990806,-2.5816222529730317,1.7296062431104124,1.2470166704276355
19990813,-2.283404476046444,1.7296062431104124,1.2554040622463338
19990820,-0.8152961143295281,1.7296062431104124,1.266355690222489
19990827,-0.43053915047711133,1.7296062431104124,1.2747806884662571
19990903,-0.7114439223074438,1.7296062431104124,1.2624672024009944
19990910,-0.3421827271959863,1.7296062431104124,1.247298850724836
19990917,-0.2972727163986313,1.7296062431104124,1.1930700369601415
19990924,-0.5190665825483172,1.7296062431104124,1.1981604735363391
19991001,-0.4916426535714886,1.7296062431104124,1.2478592357352487
19991008,-1.2269609968659347,1.7296062431104124,1.165096412010144
19991015,-0.5374597464491944,1.7296062431104124,1.215757234044598
19991022,-0.3359324084868801,1.7296062431104124,1.27299354057961
19991029,0.0,1.7388701063195249,1.27299354057961
19991105,0.14288551295722096,1.771649386347372,1.27299354057961
19991112,-0.1805068753158403,1.771649386347372,1.2966468047233242
19991119,0.3727621062864636,1.7539951319471503,1.2966468047233242
19991126,1.0059234858593442,1.774647624231516,1.2966468047233242
19991203,0.393483536335789,1.7545152115265745,1.2966468047233242
19991210,-0.3848914787560264,1.7545152115265745,1.3002978009139676
19991217,-0.14628215397124167,1.7545152115265745,1.333303206715412
19991224,-0.2568356399176984,1.7545152115265745,1.333303206715412
19991231,-0.243879631344904,1.7545152115265745,1.308093608792426
20000107,-0.5522008645146398,1.7545152115265745,1.3295825933764593
20000114,-0.560437078426949,1.7545152115265745,1.2718492305418714
20000121,-2.487375424191625,1.7545152115265745,1.200198778001115
20000128,-2.5439310027128434,1.7545152115265745,1.2568573437590465
20000204,-2.9847746304997798,1.7545152115265745,1.223988120018466
20000211,-3.3078136101172113,1.7545152115265745,1.1877834165746135
20000218,-2.756930716531551,1.7545152115265745,1.1895129845390995
20000225,-2.4719244729083125,1.7545152115265745,1.2571444198256287
20000303,-1.9763770658512896,1.7545152115265745,1.2445654840221265
20000310,-2.320520680504165,1.7545152115265745,1.3064784196085637
20000317,-1.7183082016245583,1.7545152115265745,1.3626728546027922
20000324,-1.1691463641728783,1.7545152115265745,1.336908513893967
20000331,-0.13794567050583229,1.7545152115265745,1.3527614491577467
20000407,-0.3604977686720413,1.7545152115265745,1.2102101627773285
20000414,0.009256207110109329,1.8493181170946298,1.2102101627773285
20000421,0.7902019807883873,1.8493181170946298,1.2102101627773285
20000428,1.1039301558024903,1.8241075472401855,1.2102101627773285
20000505,0.1809960210725008,1.8092485709080341,1.2102101627773285
20000512,0.3603959458213699,1.7914102142571762,1.2102101627773285
20000519,0.375684694073154,1.7545749495383989,1.2102101627773285
20000526,0.6508378934139976,1.8686715755870622,1.2102101627773285
20000602,0.3926550481848907,1.8429802079910518,1.2102101627773285
20000609,0.4949369045030985,1.8524800537354542,1.2102101627773285
20000616,0.8367563704118229,1.8234113474741709,1.2102101627773285
20000623,-0.09989122613898084,1.8234113474741709,1.2212251978212407
20000630,-0.1278006315071052,1.8234113474741709,1.238872782920253
20000708,-0.5004426836174527,1.8234113474741709,1.238872782920253
20000714,-0.5979221300861373,1.8234113474741709,1.2144313538893643
20000721,-0.2976813743587705,1.8234113474741709,1.1649578919077652
20000728,0.28508878946544897,1.878683019701777,1.1649578919077652
20000804,-0.15744364166423175,1.878683019701777,1.172053017387089
20000811,-0.36433587814975255,1.878683019701777,1.1878838280622763
20000818,-0.4264637141869392,1.878683019701777,1.1996135798721628
20000825,-0.8473539485193542,1.878683019701777,1.2110169120742733
20000901,-0.9336358261463572,1.878683019701777,1.1859249162380918
20000908,-2.3185087258826402,1.878683019701777,1.163158696179677
20000915,-1.9479172823193869,1.878683019701777,1.149597263473152
20000922,-1.5977782122695745,1.878683019701777,1.1399083394342122
20000929,-2.306564643092972,1.878683019701777,1.1180704823493206
20001006,-1.7970491675269369,1.878683019701777,1.090439942674871
20001013,-1.8535545636698725,1.878683019701777,1.1085006070795735
20001020,-2.1637622033115083,1.878683019701777,1.094732849623988
20001027,-3.1750294616279096,1.878683019701777,1.132115857328975
20001103,-3.0820367309378707,1.878683019701777,1.08394091225454
20001110,-3.364134961330092,1.878683019701777,1.0853216407128405
20001117,-2.519039859534776,1.878683019701777,1.0704430243331389
20001124,-2.2631845837315296,1.878683019701777,1.0492697977294305
20001201,-2.1451307256834387,1.878683019701777,1.0928767141930695
20001208,-2.1390670416448465,1.878683019701777,1.046812657261012
20001215,-2.1356855644023933,1.878683019701777,1.041866336509855
20001222,-1.9662283466283952,1.878683019701777,1.023772644171054
20001229,-1.5265253384621067,1.878683019701777,1.0048368332313178
20010105,-1.516326309167532,1.878683019701777,1.0204703509727324
20010112,-0.5128740149189146,1.878683019701777,1.0393156178272387
20010119,-0.3653314736930796,1.878683019701777,1.0489226425585598
20010126,-0.3593295843686076,1.878683019701777,1.044680364016444
20010202,-0.3533276950441355,1.878683019701777,1.017809951579177
20010209,0.5418218152361931,1.8597784740306038,1.017809951579177
20010216,-0.06064437944438195,1.8597784740306038,0.9913154370614852
20010223,-0.5580845756132593,1.8597784740306038,0.98202185989911
20010302,-0.9042538157059914,1.8597784740306038,0.9814171293078782
20010309,-1.3548071767277152,1.8597784740306038,0.9154625658440246
20010316,-1.4051170781376503,1.8597784740306038,0.9069486496172467
20010323,-0.977569158680866,1.8597784740306038,0.9232602469912972
20010330,-0.8851334838617371,1.8597784740306038,0.8978778880793135
20010406,-0.12701442490314785,1.8597784740306038,0.9386568815144393
20010413,0.325123639053289,1.8597784740306038,0.9386568815144393
20010420,0.5264713624335087,1.8748455691242856,0.9386568815144393
20010427,0.4189956298950912,1.8951342925854897,0.9386568815144393
20010504,-0.14891664470591134,1.8951342925854897,0.9231387504788968
20010511,-0.5800819339578356,1.8951342925854897,0.9574431927708011
20010518,-1.040493129594187,1.8951342925854897,0.9470162643620245
20010525,-1.2386687824851133,1.8951342925854897,0.9390274205488028
20010601,-1.6501109636042286,1.8951342925854897,0.9422228242264352
20010608,-1.1383402107430287,1.8951342925854897,0.9045327361901153
20010615,-1.1991635679413626,1.8951342925854897,0.9127187821342548
20010622,-0.5567021887992347,1.8951342925854897,0.9119962858946781
20010629,-0.5508322589280996,1.8951342925854897,0.8929277916889165
20010706,-0.2792606990785257,1.8951342925854897,0.9117450482683496
20010713,-0.2792606990785257,1.8951342925854897,0.9081225493347199
20010720,-0.1304907468994122,1.8951342925854897,0.9043500888669749
20010727,-1.2443634890199111,1.8951342925854897,0.9107475061713804
20010803,-1.2922039701268864,1.8951342925854897,0.8926053479910023
20010810,-0.60962344698318,1.8951342925854897,0.8714631483916472
20010817,-0.6031966006290722,1.8951342925854897,0.8886829274891171
20010824,-0.599842803011438,1.8951342925854897,0.8501709872581767
20010831,-0.19709494560167015,1.8951342925854897,0.8193915556281386
20010907,-0.07663033359557392,1.8951342925854897,0.7429900372126971
20010913,0.4237058130921811,1.8951342925854897,0.7429900372126971
20010921,0.743446143815937,2.0425771414598697,0.7429900372126971
20010928,1.3837096742836663,2.1023079448059727,0.7429900372126971
20011005,1.6142991419314552,2.142082648259644,0.7429900372126971
20011012,0.5012904844369623,2.106428606108023,0.7429900372126971
20011019,0.6722159688677524,2.1675132413708864,0.7429900372126971
20011026,-0.188720395026334,2.1675132413708864,0.731279585573484
20011102,-0.3507660998320671,2.1675132413708864,0.7535503243039838
20011109,-0.5193863852877101,2.1675132413708864,0.7658862722520097
20011116,0.7880616889773122,2.203243506187353,0.7658862722520097
20011123,1.477645603525663,2.182385885362039,0.7658862722520097
20011130,1.6341162445892223,2.2185086070835855,0.7658862722520097
20011207,1.6875065184395668,2.1510516435049034,0.7658862722520097
20011214,1.5659422906200993,2.192805227500451,0.7658862722520097
20011221,1.5659422906200993,2.19891491420273,0.7658862722520097
20011224,1.4732577962847888,2.2181637421908817,0.7658862722520097
20011231,1.395390793866294,2.2425657178618947,0.7658862722520097
20020111,-0.16915388906947082,2.2425657178618947,0.753839060107422
20020118,0.24539609337749035,2.253464715358931,0.753839060107422
20020125,0.4934219316199031,2.2314325925141856,0.753839060107422
20020201,1.1163848721977452,2.17977283787491,0.753839060107422
20020208,1.2693275254612009,2.195601023065517,0.753839060107422
20020215,1.463505632307048,2.206040357963242,0.753839060107422
20020222,1.3131505208876106,2.290934906227148,0.753839060107422
20020301,1.2661561465157551,2.356781783993195,0.753839060107422
20020308,0.4522770347240059,2.3605264801307406,0.753839060107422
20020315,0.104385050630731,2.3251839996262333,0.753839060107422
20020322,-0.6166232791895969,2.3251839996262333,0.7524216089875039
20020329,-1.7135247454533482,2.3251839996262333,0.7524216089875039
20020405,-2.324672352297521,2.3251839996262333,0.7445672193820126
20020412,-2.7531572949488687,2.3251839996262333,0.754056870282399
20020419,-3.2363345504156986,2.3251839996262333,0.7213189279533296
20020426,-3.9083646713688975,2.3251839996262333,0.7193822047632709
20020503,-3.471295673004092,2.3251839996262333,0.7070241998361089
20020510,-3.0535887857748625,2.3251839996262333,0.741605031966054
20020517,-2.519872020402267,2.3251839996262333,0.7263452140309548
20020524,-2.6146761296492365,2.3251839996262333,0.6974340888909747
20020531,-2.434726637832026,2.3251839996262333,0.6715468068955618
20020607,-2.2968888735817488,2.3251839996262333,0.6583057881733484
20020614,-2.1584801000112117,2.3251839996262333,0.6464568430105492
20020621,-1.4367417965671665,2.3251839996262333,0.6469012547974815
20020628,-0.04120854521953121,2.3251839996262333,0.6385095982142726
20020705,-0.07541358588815472,2.3251839996262333,0.594841765190016
20020712,0.17525473769554334,2.1393489223812994,0.594841765190016
20020719,0.8813622134618082,2.152193916515586,0.594841765190016
20020726,1.0842744342458484,2.1809624196818933,0.594841765190016
20020802,0.6591364922027401,2.2930085956033945,0.594841765190016
20020809,0.3378753030372508,2.3438078931607875,0.594841765190016
20020816,0.24512225050847525,2.3743176585330996,0.594841765190016
20020823,0.17312142405858466,2.311758634386646,0.594841765190016
20020830,0.008866557247353635,2.278674786221285,0.594841765190016
20020906,0.2475027038464196,2.2681980999749194,0.594841765190016
20020913,0.3164692842881125,2.1549679482931237,0.594841765190016
20020920,0.4150588562085241,2.109033450796603,0.594841765190016
20020927,0.7094692279443102,2.0407436166358837,0.594841765190016
20021004,0.5802878899646332,2.1292986783774444,0.594841765190016
20021011,0.4699280584126002,2.2543821222154787,0.594841765190016
20021018,0.4568368831524919,2.2881829642908116,0.594841765190016
20021025,0.04881201425412796,2.296620418569136,0.594841765190016
20021101,0.26455350175290593,2.2807650507986073,0.594841765190016
20021108,0.6969200087831384,2.3192307576876074,0.594841765190016
20021115,0.4188967850039891,2.372047650012227,0.594841765190016
20021122,-0.5938243052873113,2.372047650012227,0.5973859537285134
20021129,-1.1627516704252052,2.372047650012227,0.5820223833838019
20021206,-1.6172503867881551,2.372047650012227,0.567507393181461
20021213,-1.87420344355484,2.372047650012227,0.5715141876395008
20021220,-2.533355061725916,2.372047650012227,0.5610697780993968
20021226,-2.5332908911179985,2.372047650012227,0.5730081382814048
20030103,-2.7923095254238923,2.372047650012227,0.584977984616091
20030110,-2.438289405858354,2.372047650012227,0.568713369287996
20030117,-1.6488835457320823,2.372047650012227,0.5344686945045704
20030124,-0.07777740350999329,2.372047650012227,0.5309320357079362
20030131,-0.5212017118571046,2.372047650012227,0.5147937309697989
20030207,0.3167337159766974,2.3869142611404195,0.5147937309697989
20030214,1.3361250089750047,2.3803100772714747,0.5147937309697989
20030221,1.3354374055745368,2.360609216023556,0.5147937309697989
20030228,1.2828609123896109,2.326202642394389,0.5147937309697989
20030307,1.3146407371709672,2.3384947185689353,0.5147937309697989
20030314,0.4307124699955036,2.5139511589532315,0.5147937309697989
20030321,0.047887539548284175,2.423332342479183,0.5147937309697989
20030328,2.2511159805413703,2.4664106207618457,0.5147937309697989
20030404,1.5986124763564382,2.4368030618351906,0.5147937309697989
20030411,0.7773161029483115,2.5033430307448516,0.5147937309697989
20030418,0.7768731608330677,2.5033430307448516,0.5147937309697989
20030425,0.7764302187178238,2.5904355022450507,0.5147937309697989
